TIME,CURRENCY,UNIT,STATINFO,Value
2008Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2008Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2008Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.709
2008Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2008Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2008Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2008Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2008Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.35
2009Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2009Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2009Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2009Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2009Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2009Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2009Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2009Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2009Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2009Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2009Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2009Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7061
2009Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2009Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2009Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2009Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2009Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2009Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2009Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2009Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2009Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2009Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2009Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2009Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2009Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2009Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2009Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2009Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2009Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7065
2009Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2009Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2009Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2009Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2009Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2009Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2009Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2009Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2009Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2009Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2009Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2009Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2009Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2009Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2009Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2009Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2009Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7019
2009Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2009Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2009Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2009Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2009Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2009Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2009Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2009Q4,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2009Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2009Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2009Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2009Q4,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2009Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2009Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2009Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2009Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2009Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2009Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7084
2009Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2009Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2009Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2009Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2009Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2010Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2010Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2010Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2010Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2010Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2010Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2010Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2010Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2010Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2010Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2010Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2010Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7087
2010Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2010Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2010Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2010Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2010Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2010Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2010Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2010Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2010Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2010Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2010Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2010Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2010Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2010Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2010Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2010Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2010Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7078
2010Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2010Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2010Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2010Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2010Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2010Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2010Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2010Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2010Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2010Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2010Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2010Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2010Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2010Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2010Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2010Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2010Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7089
2010Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2010Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2010Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2010Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2010Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2010Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2010Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2010Q4,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2010Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2010Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2010Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2010Q4,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2010Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2010Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2010Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2010Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2010Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2010Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7095
2010Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2010Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2010Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2010Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2010Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2011Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2011Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2011Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2011Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2011Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2011Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2011Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2011Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2011Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2011Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2011Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2011Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7049
2011Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2011Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2011Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2011Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2011Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2011Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2011Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2011Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2011Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2011Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2011Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2011Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2011Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2011Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2011Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2011Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2011Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7092
2011Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2011Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2011Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2011Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2011Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2011Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2011Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2011Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2011Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2011Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2011Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2011Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2011Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2011Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2011Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2011Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2011Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7093
2011Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2011Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2011Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2011Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2011Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2011Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2011Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2011Q4,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2011Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2011Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2011Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2011Q4,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2011Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2011Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2011Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2011Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2011Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2011Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7017
2011Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2011Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2011Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2011Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2011Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2012Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2012Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2012Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2012Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2012Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2012Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2012Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2012Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2012Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2012Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2012Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2012Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.6985
2012Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2012Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2012Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2012Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2012Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2012Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2012Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2012Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2012Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2012Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2012Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2012Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2012Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2012Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2012Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2012Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2012Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.6981
2012Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2012Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2012Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2012Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2012Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2012Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2012Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2012Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2012Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2012Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2012Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2012Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2012Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2012Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2012Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2012Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2012Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.6963
2012Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2012Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2012Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2012Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2012Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2012Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2012Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2012Q4,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2012Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2012Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2012Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2012Q4,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2012Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2012Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2012Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2012Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2012Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2012Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.6963
2012Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2012Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2012Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2012Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2012Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2013Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2013Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2013Q1,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2013Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2013Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2013Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2013Q1,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2013Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2013Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2013Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2013Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2013Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.6996
2013Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2013Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2013Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2013Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2013Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2013Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2013Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2013Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2013Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2013Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2013Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2013Q2,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2013Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2013Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2013Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2013Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2013Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7009
2013Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2013Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2013Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2013Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2013Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2013Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2013Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2013Q3,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2013Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
2013Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.386
2013Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.94573
2013Q3,French franc,National currency (former currencies of the euro area countries),Average,6.55957
2013Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,340.75
2013Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.787564
2013Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1936.27
2013Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,3.4528
2013Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.7025
2013Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.4293
2013Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20371
2013Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,200.482
2013Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,239.64
2013Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,30.126
2013Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7603
2013Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3399
2013Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585274
2013Q4,German mark,National currency (former currencies of the euro area countries),Average,1.95583
2013Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6466
